match_id,match_name,player,total_xA,shot_statsbomb_xg,shot_outcome,pass_goal_assist,pass_through_ball,pass_cross,dribble_outcome,interception_outcome,duel_outcome,clearance_aerial_won,foul_committed_advantage,foul_won_advantage,foul_won_defensive,foul_committed_card,goalkeeper_outcome,goalkeeper_technique,goalkeeper_type,successful_passes,unsuccessful_passes,pass_ratio,raw_rating,z_score,player_rating
3890305,Bayern Munich vs Wolfsburg,Manuel Neuer,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2.0,6.0,66,2,0.9705882352941176,10.911764705882353,-0.16001879087099322,7.745732543960491
3890305,Bayern Munich vs Wolfsburg,Mario Götze,0.727376,0.14021268,0.0,1,0,2,-2.0,-1.0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,224,7,0.9696969696969697,9.652069581666591,-0.2984930141391722,7.530653814314113
3890305,Bayern Munich vs Wolfsburg,Philipp Lahm,0.0,0.0,0.0,0,0,1,0.0,6.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,215,5,0.9772727272727273,15.931818181818182,0.39181950117424136,8.609616829975835
3890305,Bayern Munich vs Wolfsburg,Robert Lewandowski,0.22431783,2.281393311,5.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,93,1,0.9893617021276596,42.76661183682555,3.341681842073906,9.998334550980546
3890305,Bayern Munich vs Wolfsburg,Thiago Alcântara do Nascimento,0.4536779,0.0,0.0,0,0,0,4.0,3.0,2.0,1,0,1,0,0.0,0.0,0.0,0.0,146,8,0.948051948051948,20.705189522210652,0.9165408214563533,9.281233385979057
3890305,Bayern Munich vs Wolfsburg,Thomas Müller,0.13050686,0.251521707,0.0,0,0,3,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,161,9,0.9470588235294117,8.238783858375985,-0.45385095672905934,7.299872209063777
3890305,Bayern Munich vs Wolfsburg,Xabier Alonso Olano,0.0,0.0,0.0,0,0,1,-2.0,0.0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,234,9,0.9629629629629629,2.888888888888889,-1.041947660625783,6.59487189118876
3890316,FSV Mainz 05 vs Bayern Munich,Arturo Erasmo Vidal Pardo,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,82,0,1.0,10.0,-0.2602461451119653,7.589347823043292
3890316,FSV Mainz 05 vs Bayern Munich,David Olatukunbo Alaba,0.0,0.044530187,0.0,0,2,0,0.0,5.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,351,11,0.9696132596685083,19.586960527005523,0.7936175136096331,9.145163732861132
3890316,FSV Mainz 05 vs Bayern Munich,Douglas Costa de Souza,0.36750343,0.038739098,0.0,1,0,4,-6.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,129,9,0.9347826086956522,4.061814551148174,-0.9130117245326864,6.722472750440493
3890316,FSV Mainz 05 vs Bayern Munich,Javier Martínez Aginaga,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,197,4,0.9800995024875622,6.940298507462686,-0.5965892645436336,7.101563280947975
3890316,FSV Mainz 05 vs Bayern Munich,Jérôme Boateng,0.0,0.024023924,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,68,3,0.9577464788732394,2.969335132619718,-1.0331044644417822,6.603110028652423
3890316,FSV Mainz 05 vs Bayern Munich,Kingsley Coman,0.0,1.084405017,1.0,1,0,2,2.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,150,3,0.9803921568627451,24.278796538588235,1.3093759180966427,9.619185910466536
3890316,FSV Mainz 05 vs Bayern Munich,Manuel Neuer,0.0,0.0,0.0,0,0,0,2.0,0.0,0.0,0,0,0,0,0.0,4.0,1.0,8.0,135,5,0.9642857142857143,18.892857142857142,0.7173169666438748,9.053642918783138
3890316,FSV Mainz 05 vs Bayern Munich,Mario Götze,0.0,0.0,0.0,0,0,0,2.0,2.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,52,1,0.9811320754716981,10.943396226415095,-0.15654163981089864,7.751212199937582
3890316,FSV Mainz 05 vs Bayern Munich,Márcio Rafael Ferreira de Souza,0.29322994,0.0,0.0,0,0,1,0.0,0.0,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,250,7,0.9727626459143969,2.797977750403408,-1.0519412289473562,6.585653029113619
3890316,FSV Mainz 05 vs Bayern Munich,Philipp Lahm,0.607362,0.0,0.0,0,0,2,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,202,4,0.9805825242718447,6.763833430206891,-0.615987501495744,7.075805537613706
3890316,FSV Mainz 05 vs Bayern Munich,Robert Lewandowski,0.0,1.073229209,2.0,0,0,0,2.0,2.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,144,4,0.972972972972973,27.71183575491892,1.6867588497219017,9.816700537983996
